logAge,Mstar,logMstar,logMacc,logMacc_deterministic,c_value,is_synthetic
7.528817513758227,0.5346214566965662,-0.2719536150932872,-9.636739431479104,-9.027231372719065,-6.232419803180054,True
5.7268205490320465,0.8314096158182296,-0.08018495688940676,-7.689132348928166,-8.06844388605854,-5.243600207289642,True
6.84518672766053,1.0414913407496997,0.017655663452985613,-9.481827667300525,-8.417023540914943,-6.687715870805597,True
5.873439680767668,1.2878252906605552,0.10985694963207429,-9.001709410055922,-7.912729758583854,-6.711891395892085,True
6.4505884186625355,0.8285389265701555,-0.0816870826610828,-8.615423848145657,-8.367705001339386,-5.870630591226288,True
6.524387473780885,1.0009889492315966,0.00042928295960837195,-8.320127630780933,-8.304715866649383,-5.638323508551566,True
5.52204684180571,1.5258414690358053,0.18350941389444542,-7.283883193314429,-7.684556290296172,-5.222238647438274,True
7.695749418907827,0.21657046351407955,-0.664400773968952,-9.283725480366888,-9.541895332684863,-5.3647418921020416,True
7.157117920710288,0.6139888544225294,-0.2118395124202764,-8.879725697083494,-8.806096441945067,-5.696540999558444,True
7.612412068132804,1.4629899383270015,0.1652413392872464,-8.89051049824093,-8.564705261981256,-5.94871698067969,True
7.488671760684587,1.7979709954320677,0.25478268148764105,-6.917151609295633,-8.412065326232316,-4.1279980274833346,True
6.666182941306706,1.0915098502980722,0.03802765934043494,-8.421018813836337,-8.320278128792536,-5.723652429463817,True
7.563591631014034,1.1291530416993332,0.05275280876383653,-8.738608437711855,-8.67248299405181,-5.6890371880800625,True
5.255124230683817,0.34641084840016934,-0.4604085158274456,-8.836972033444182,-8.306663680666308,-6.15322009719789,True
5.552872528901032,0.9731335818626317,-0.011827540118220658,-7.473618718467374,-7.919239225636808,-5.177291237250582,True
5.13527959028219,1.1300810066487927,0.053109575766271296,-7.399680916580948,-7.6737551331847325,-5.348837527816232,True
5.911165016214242,0.5956306706752222,-0.22502294731668013,-8.725438233620054,-8.308846601768824,-6.039503376271247,True
6.086636092439865,0.6449460342834885,-0.19047662333900972,-9.093730050615807,-8.341722313049903,-6.37491948198592,True
5.761636818013692,0.8439574308884208,-0.07367945858347402,-7.821436798371526,-8.075363659896952,-5.368984882894589,True
7.305602900350845,0.18597115016152027,-0.7305544229726587,-9.241499008631418,-9.456685980979447,-5.407724772071988,True
5.998206714941242,0.7422698256710916,-0.1294381937796548,-8.56239679038661,-8.235994276273287,-5.949314258533339,True
5.788188591834045,0.538487231989725,-0.26882458975160056,-7.4131290062794,-8.308071497295021,-4.727969253404394,True
6.513268150348348,0.7522501253572813,-0.1236377312157037,-8.999735916262852,-8.441152708413298,-6.181494952269571,True
5.400360103180092,0.3696018502738342,-0.43226586331311917,-8.42664463287112,-8.334387244559075,-5.71516913273206,True
7.23208563668869,1.7893512515535421,0.2526956014046857,-7.450498763409536,-8.308950263604029,-4.764460244225524,True
5.216505282992965,1.242397301045327,0.09426049927040993,-7.770043377759007,-7.660378438381027,-5.732576683797997,True
7.743676814383433,1.3999064731265314,0.14609902170547712,-8.44852009019441,-8.640426714326283,-5.431005120288144,True
7.149118010951741,1.6026534223440978,0.20483961528169176,-8.469744413174624,-8.329231448355332,-5.763424709239308,True
5.560442437849657,1.067130532400405,0.028217545979210112,-8.20168676996603,-7.8768381627930815,-5.947760351592964,True
5.025296264432378,0.3091071742490047,-0.5098909150253499,-7.107924021707497,-8.268416458384976,-4.462419307742536,True
7.268828156819891,1.1383502518507447,0.056275907966251,-8.67139660200495,-8.547296300506872,-5.747012045918095,True
6.9679948424579,1.2299613410197878,0.08989146132099682,-7.709516350454251,-8.385412650167549,-4.94701544470672,True
7.029349855473535,1.5220995124489531,0.18244304684630022,-8.705474776520859,-8.305447413092502,-6.022939107848373,True
7.14641886032007,0.9441168863908678,-0.02497423454507713,-9.02003532797136,-8.589316393542308,-6.0536306788490695,True
5.21510368530343,0.38400292118144597,-0.41566547186122654,-9.248569308101642,-8.23935787595115,-6.632123176570509,True
6.002950068067635,0.6717152212988091,-0.17281481032691212,-8.076227446082283,-8.287243987045986,-5.411895203456314,True
5.330957294884609,0.8177975924718606,-0.08735417230665839,-8.095595821439858,-7.913845605758758,-5.804661960101117,True
7.400796489675394,1.338779559925738,0.12670907306187704,-7.925996851348401,-8.521500118525783,-5.027408477242635,True
6.7365358113123355,1.200373638888654,0.07931644942283983,-8.338652692772815,-8.302274730638079,-5.659289706554753,True
5.926587528841838,0.8049301716368882,-0.09424179340622814,-7.1624788722557415,-8.166547931552673,-4.618842685123086,True
5.186056630292286,1.9661610883297165,0.29361909686676846,-7.9054864598239405,-7.42127971513297,-6.107118489110987,True
5.8714210311523845,1.2648372188062311,0.10203463656073467,-7.314571888007309,-7.920790294868925,-5.016693337558401,True
5.910757802014089,0.5859717533783804,-0.23212331853407553,-7.904946139841845,-8.31674910586702,-5.211108778394841,True
7.031009113996438,0.3364833181002875,-0.4730364620093348,-8.649522245173568,-9.05111389582974,-5.221320093763845,True
6.77603419565394,0.43056653771011255,-0.36595972521514464,-8.275531898038912,-8.824591243024347,-5.07385239943458,True
7.4675792969364245,0.6020541386505958,-0.22036445382517042,-8.559306710080573,-8.943421659774264,-5.238796794726325,True
6.318035342698599,0.44497509284590253,-0.351664297653488,-8.445826148122773,-8.620052299768563,-5.448685592774225,True
5.341276061249095,0.4926564615024745,-0.30745581678886474,-8.774797779112237,-8.168244055145513,-6.229465468386741,True
6.985688060607696,0.6741453035464351,-0.17124648665869335,-9.688147542531443,-8.689482622329589,-6.621576664621872,True
7.117374584668806,0.4683541657848094,-0.32942561257642333,-8.159718341168304,-8.923399567854455,-4.859230517733866,True
6.564737837267504,1.8008419125679904,0.2554755898251928,-7.8708276182287324,-8.031432092149497,-5.462307270499251,True
7.145579088474134,0.2967905631270194,-0.5275499121767643,-8.711254205166288,-9.16017284179202,-5.173993107794283,True
6.377813801929363,1.115149981458937,0.047333281500399324,-8.216228827479396,-8.191148141810507,-5.647992430088906,True
6.457969937388124,0.9049509576344004,-0.04337495604990929,-8.970572658499705,-8.327196080630479,-6.266288322289243,True
6.194288620853182,1.958541412414974,0.2919327589286435,-8.459907728556047,-7.8376984687331515,-6.245121004242911,True
5.080410981081143,0.3553756612867084,-0.449312319161083,-7.960598490589959,-8.222224581519132,-5.361285653490843,True
5.3088592527714535,0.8818500158110358,-0.05460527296860034,-7.962591851004843,-7.867539990241767,-5.717963605183094,True
5.0970588443522535,1.93476453821333,0.2866281187208587,-7.847202365416379,-7.392636725035272,-6.0774773848011225,True
6.772856839200672,1.7432641264257942,0.24136319316788604,-8.144438877291986,-8.133032949659857,-5.634317672052147,True
5.880766067581424,1.654046755408195,0.21854778171518763,-8.6152036953173,-7.792209351501455,-6.445906088235861,True
6.418740814526227,0.62405701033612,-0.20477573380568503,-8.382489411474523,-8.494508120158045,-5.510893035736496,True
7.523959132775278,0.463774939234152,-0.3336927228096628,-9.42877581355762,-9.095403503415143,-5.9562840545624915,True
5.700539474742383,1.3806408124043286,0.14008070719513555,-7.356419573370749,-7.807296631015863,-5.172034686774903,True
6.146760696808695,1.8609105722508414,0.26972550321611316,-8.11125287254112,-7.843398517573863,-5.890766099387274,True
7.102876653764245,1.1745572506753121,0.0698741901612254,-8.52450403479654,-8.463615569733484,-5.6838002094830715,True
5.643770918411795,1.2019105756887913,0.07987215657718469,-9.080866882843171,-7.852388010485358,-6.851390616777829,True
5.2232343502257566,0.6647214933547383,-0.17736027835772766,-8.760983012611748,-7.97185509818798,-6.412039658843785,True
5.812611524571137,1.566405983846341,0.1949043335158059,-7.938745535803209,-7.791061732094207,-5.77059554812902,True
5.456582965693592,0.49353458804105194,-0.3066824055698472,-8.242001578938906,-8.214769760081197,-5.650143563277727,True
7.5852624969889275,0.7452171561171994,-0.12771715549175708,-8.749336623880641,-8.886505162486475,-5.48574320581418,True
7.2484934513934345,0.9326539221917192,-0.030279479045226522,-8.934238716395514,-8.637310746289103,-5.919839714526428,True
6.7645284055338735,1.084018319473781,0.035036621666525915,-8.08802843074296,-8.36410916242349,-5.346831012739486,True
7.423945834819978,0.5955187300888671,-0.22510457465757786,-8.345783296026232,-8.930870543290363,-5.037824497155886,True
7.2361716530105475,0.3605294346517621,-0.44305927245636906,-8.683664493907983,-9.101389340305264,-5.205186898022736,True
5.52679906311432,1.2737621197092717,0.10508832929932517,-8.725709946029806,-7.775639388774969,-6.5729823016748545,True
7.482388425817239,0.6806574818670121,-0.16707137730381566,-8.915399801031537,-8.888939784074012,-5.649371761377543,True
6.503978010106352,1.2196408055078216,0.0862319461216959,-8.877583801112731,-8.198806273716302,-6.301689271816445,True
7.246609229804454,0.43333612486173867,-0.3631751047017236,-9.393665319065907,-9.014888173519662,-6.001688889966261,True
7.492172900788077,1.03526006965772,0.01504946344441235,-7.486294523380931,-8.685973165763404,-4.423233102037543,True
5.890869625672063,1.1300297365987706,0.053089872041680045,-8.56317066999861,-7.984414063478992,-6.201668350939635,True
5.314843830941665,0.24445895855694794,-0.6117940427504908,-8.504781115090612,-8.503272485043613,-5.6244203744670145,True
5.641380400241179,0.7690250830429384,-0.11405949472460036,-7.9090776796561695,-8.071817976723207,-5.4601714473529785,True
6.19308857449473,0.3965918383267223,-0.4016562276146802,-8.337793769002705,-8.625502714569173,-5.335202798853549,True
7.275900901605306,0.2657366992954335,-0.5755484636519189,-9.187063870331395,-9.268303150361444,-5.5416724643899675,True
7.394223715620072,1.9725067481017748,0.2950184976398108,-9.591486765511176,-8.32750608948783,-6.886892420443363,True
5.029257401571398,0.7427757851092363,-0.12914226293556463,-8.080736581809893,-7.837305596959396,-5.866342729270513,True
6.424770028139857,1.6407887300121737,0.2150526643579127,-7.995791202395257,-8.019831450331333,-5.59887149648394,True
6.166228478722118,0.618048089007027,-0.20897773206673367,-9.128413331388794,-8.395471571831976,-6.355853503976835,True
5.625238635003923,1.4043280155894162,0.1474685598751094,-7.97560501450984,-7.767942459375524,-5.830574299554333,True
5.342027067514302,1.549339718860044,0.1901466545894404,-8.596673981420611,-7.603003404492742,-6.616582321347885,True
5.94519402478805,1.2461665617903686,0.0955760937131901,-8.724252821533204,-7.958460135925575,-6.388704430027645,True
7.621859879837679,1.0176433413881616,0.007595595282401842,-8.889216481984073,-8.747761478808549,-5.764366747595541,True
5.905272121697492,0.9076109661730316,-0.04210026540977301,-8.701352467075427,-8.09852340586417,-6.225740805631273,True
6.447050022229124,0.7916153495336886,-0.10148579335251491,-8.296666303695677,-8.388752500811067,-5.530825547304626,True
6.957362516139643,1.861192683981721,0.2697913367300172,-7.908987588238119,-8.176576555900265,-5.35532277675787,True
6.017253998590644,1.6790009498113245,0.22505094181863272,-7.384216009026401,-7.840930815930912,-5.1661969375155055,True
7.7018363691370615,1.9265795695852972,0.28478695049835845,-8.920888763128438,-8.46559978701402,-6.0782007205344355,True
7.675979006989648,0.37795548910530624,-0.4225593429516055,-9.780814490618035,-9.258902818873647,-6.144823416164403,True
5.707436959436259,1.495257890383855,0.1747161028354417,-8.45062555174729,-7.770767498801207,-6.302769797366101,True
6.3873783613219075,1.8774231217069146,0.2735621621864313,-7.749078590456728,-7.937960180312123,-5.4340301545646215,True
5.843432918192452,0.48283131109809857,-0.31620457412522407,-8.090636949149399,-8.384633080801047,-5.328915612768369,True
5.799008169425585,0.2714861281619205,-0.5662523561916791,-9.65630536795798,-8.650560736395963,-6.628656375982033,True
5.112176844172056,1.5141442370106961,0.18016724792108005,-6.695035662259634,-7.519849960234304,-4.798097446445346,True
6.698493205124314,1.2071794761513808,0.08177184317743004,-9.16403490398509,-8.283844062531564,-6.503102585873543,True
6.402420894343946,1.699648607410968,0.23035914276844402,-7.937112677611279,-7.993246766000949,-5.566777656030347,True
5.15259614096247,0.4064607211296803,-0.39098141666486685,-7.887536211821304,-8.18560528103794,-5.324842675203381,True
5.781850705935414,1.613882389251317,0.20787188257920572,-7.151462208594038,-7.763677161066533,-5.010696791947521,True
7.525896504127632,0.5203975266686689,-0.28366477620864816,-8.733302600764558,-9.039340797594607,-5.316873547589968,True
5.673586437147513,0.450454250048727,-0.34634931114515455,-7.890137700732836,-8.349067123300133,-5.163982321852719,True
5.411358795692688,0.45157760307658923,-0.3452676059442725,-8.464114869451237,-8.240031253708706,-5.846995360162547,True
6.365784145968849,1.6494466353956516,0.21733826936417588,-7.508066642531734,-7.992983601208137,-5.137994785743613,True
7.740251757886364,1.3742932818394835,0.13807942347517393,-9.40829699116471,-8.648133275840786,-6.3830754597439405,True
5.6804931020868565,1.112486514300934,0.0462947551134752,-7.227623337744388,-7.905647504301879,-4.944887577862526,True
6.871815466314284,0.8099657542777925,-0.09153334290232797,-8.487339232210529,-8.552069704794093,-5.558181271836451,True
7.119686334460548,1.7648033966608272,0.2466963309696617,-7.779610033983808,-8.269559368869528,-5.132962409534296,True
5.668255996858947,0.8718838902625585,-0.05954134669099688,-8.085757053369083,-8.020904487722031,-5.687764310067067,True
7.027159285654851,1.6531761682281259,0.2183191359747685,-8.064548429422835,-8.263771911150478,-5.423688262692373,True
6.028759277632331,0.9578865037927331,-0.018685945719527437,-8.086828568164762,-8.122679664740781,-5.587060647843997,True
6.761487150744215,0.8433316414517222,-0.07400160481924149,-8.152457145636564,-8.486786094316123,-5.288582795740457,True
6.764877298807678,1.0012561673171825,0.0005452041720158942,-9.158145603229503,-8.403453771663704,-6.377603575985814,True
6.494095874887081,0.7041380469586638,-0.15234218864896515,-9.305915517514444,-8.465894655637268,-6.462932606297192,True
5.260102663050711,1.5260964792775358,0.183581990429713,-7.946842819665506,-7.576783881068363,-5.99297068301716,True
7.323787912782189,1.075010960506598,0.0314128922174549,-9.137474862391715,-8.598149262406316,-6.162237344405415,True
5.898560779971708,0.576735787480841,-0.2390230990083386,-7.705262205925025,-8.31957662861127,-5.008597321733772,True
5.526656273807596,1.8060163643668194,0.2567216811502507,-8.022677668151921,-7.603242008580489,-6.042347403991448,True
5.122947142106696,0.8561276321931697,-0.06746148552701704,-6.736635726801156,-7.805719917308645,-4.5538275539125275,True
6.64677345263143,1.1502243719675875,0.06078256557338904,-8.514301646827086,-8.286436484615209,-5.8507769066318955,True
6.8868532823031225,1.8187216287646255,0.25976623158520057,-8.65012770471162,-8.158982972088344,-6.1140564770432935,True
5.055948286130161,1.2988463899517861,0.11355779161109822,-7.1364790745235,-7.572438283166994,-5.1869525357765225,True
6.428497771489008,0.3643261944588472,-0.4385096025709797,-8.54280584092809,-8.764169285394416,-5.40154829995369,True
5.637393297298288,1.880170771932716,0.2741972971039998,-7.631354267690899,-7.628906086211865,-5.625359925899049,True
6.797128629434177,1.3052382352221135,0.11568978738273897,-8.210481704613695,-8.28584545146025,-5.547547997573459,True
5.492995008343826,0.7658961448147719,-0.11583011651850153,-7.698610280102968,-8.012826494095462,-5.3086955304275225,True
6.923897534543831,0.4055391612319825,-0.3919672014139695,-9.317645622016945,-8.914939259323718,-6.025618107113242,True
6.081256909252488,1.611594399446171,0.20725574947468603,-6.436012431073609,-7.887468655025569,-4.171455520468056,True
7.604742068800755,1.2911740179149203,0.11098477822859192,-7.564174894702098,-8.623217208155198,-4.563869430966916,True
5.390933015284401,1.1316353332557048,0.05370649905220073,-7.569125862125258,-7.778180382279217,-5.413857224266057,True
5.954753792409216,1.7955501383972807,0.2541975367387562,-8.23857404433903,-7.782109344496119,-6.079376444262929,True
5.3243216538364315,1.6015960639072246,0.2045529928116463,-7.32583452333506,-7.579350889392338,-5.369395378362738,True
7.571401322631619,0.4283851318049594,-0.368165610872668,-9.944192827897158,-9.154087946974915,-6.4130166253422605,True
7.440230008865317,0.7231920515870209,-0.14074635572249727,-9.85463876474188,-8.841688040182222,-6.635862468979675,True
5.724498308770981,0.6067169984946194,-0.21701383718221423,-8.575128054721285,-8.2230018469091,-5.975037952232202,True
6.838155807514676,1.5193490719261624,0.18165756490614435,-8.278526977570849,-8.227736869318202,-5.673701852672664,True
7.273705494557368,0.21076674858529865,-0.6761979041093403,-8.77646511633494,-9.38179356214901,-5.017583298605947,True
6.547906248130511,1.1987368012249788,0.07872383837541107,-7.898299008357432,-8.22539928513433,-5.295811467643119,True
6.477132102046138,1.5534489000688174,0.19129697192434472,-7.715578590513271,-8.068357932032654,-5.270132402900632,True
5.679930845794251,1.764002303399935,0.24649914788946775,-7.779564952043865,-7.677874324159669,-5.724602372304213,True
5.2678946668223405,0.7791145837228906,-0.10839866630807617,-8.126369432337933,-7.911837525567642,-5.837443651190307,True
7.495287649530715,1.661755955909005,0.22056724400629882,-8.631820267452413,-8.453672744392186,-5.801059267480243,True
7.504158018342426,0.3527836629701833,-0.4524915347822256,-8.00647098813165,-9.222283538149252,-4.407099194402414,True
6.763691036646952,1.708165121979025,0.23252985001702287,-9.086285940758135,-8.139304248777849,-6.569893436400301,True
5.949112521204901,0.38383411944788964,-0.4158564229581941,-7.939147123430148,-8.541339021298343,-5.020719846551821,True
5.9773105216770706,0.880803191583212,-0.055121120370925154,-8.035484887852743,-8.14293851132442,-5.51545812094834,True
7.020897230470563,1.6176180645633589,0.20887598820759512,-8.355552197691555,-8.271930065182975,-5.706533876928597,True
7.494995420068639,0.42514790452058665,-0.3714599571434442,-8.802427664145608,-9.12642030279184,-5.298919105773784,True
7.467229395214375,0.5712810730505786,-0.24315016418705562,-8.987266720192606,-8.969174876630845,-5.641003587981777,True
7.170255262025618,1.4793892320726607,0.17008245330840366,-7.758855115805655,-8.377424553673698,-5.0043423065519725,True
6.788427659847377,1.475307301419219,0.16888249177867387,-7.525922971174992,-8.221812232885256,-4.927022482709752,True
5.243067703036285,1.3299939411864095,0.12384966253452734,-7.744574403669657,-7.637669200172113,-5.72981694791756,True
5.45771153804208,1.4272530359123765,0.15450097546823907,-8.011690560439403,-7.691076400486658,-5.943525904372763,True
7.498995102220009,1.1486984264451514,0.06020602614556386,-8.511007514872905,-8.637455265341679,-5.496463993951242,True
6.689808495257064,0.6128138694499595,-0.21267141413684013,-7.8812002102630085,-8.61492270155642,-4.889189253126606,True
5.035475832978064,0.7857720226081903,-0.10470343829232955,-8.247368837735754,-7.81208619253759,-6.05819438961818,True
5.291076173738909,0.4835029975677442,-0.31560082908233433,-7.987280271705696,-8.156863188795164,-5.453328827330548,True
6.847899900429315,1.8223659343366905,0.26063558850199475,-7.960105988995544,-8.141980475838938,-5.441037257576621,True
5.024020587254025,1.2236076875980917,0.0876421968766671,-7.251932459471314,-7.588766570335377,-5.286077633555954,True
5.455438302426471,0.8873683120356193,-0.051896084019046475,-8.530455955995818,-7.924722126159205,-6.228645574256628,True
6.529992596545443,1.0000146924289113,6.380793927358119e-06,-7.9986917030521525,-8.307500881432992,-5.314102566039177,True
6.926549697608761,1.8938959117723464,0.2773561065652976,-7.432756952431744,-8.155311128070537,-4.9003575687812235,True
6.815932688822204,0.43147328787045613,-0.36504608590370796,-9.336107734904672,-8.839955829473968,-6.119063649850721,True
5.631225987205751,1.2288353522026738,0.08949369702800823,-8.222914792372443,-7.836295217052289,-6.009531319740169,True
6.982736443132675,1.080846948448974,0.03376420075258578,-7.425849733317931,-8.455264545661407,-4.5934969320765395,True
5.667179972366136,1.275298703199124,0.10561191807010616,-8.326243261581192,-7.832757399526607,-6.116397606474601,True
5.9113571639011715,0.18235896246065095,-0.7390728874006297,-8.321853061110025,-8.893168347706755,-5.051596457823285,True
7.077781192176927,1.7554522407781796,0.2443890184503909,-8.265432368107023,-8.25495379055182,-5.633390321975218,True
6.809483130360785,1.8659618766018544,0.2709027664466117,-8.48435735446372,-8.114517509739848,-5.992751589143888,True
7.362348847068873,1.1899753258820482,0.07553795639726368,-7.952200657441967,-8.563852069198958,-5.011260332663026,True
6.8315877116719514,1.432230818774583,0.15601301464925602,-8.328630421982975,-8.254182886239338,-5.697359280163654,True
6.584214831239256,1.848243860433459,0.2667592722160727,-8.006505171967213,-8.026614977992004,-5.602801938395226,True
5.269479106883816,1.451733565556976,0.16188691827462792,-7.800443790995436,-7.605296208657613,-5.81805932675784,True
6.028572774474631,0.42997692038190155,-0.36655485516410774,-8.390687650145539,-8.517972919332744,-5.495626475232813,True
5.74461055847838,1.2105231610941118,0.08297310326898624,-8.420848144809241,-7.890320607845322,-6.153439281383937,True
5.685851312160062,1.266569116984367,0.10262889432860431,-7.9934972487433,-7.843823871754357,-5.77258512140896,True
7.705239236664275,0.9302486988044112,-0.031400928780181955,-7.8129038946279366,-8.826361664743215,-4.609453974304737,True
6.098880697326926,1.5055302830575432,0.17768949557279964,-8.279688769589312,-7.928317593647269,-5.974282920362059,True
7.480968957840604,1.8701040414627195,0.2718657687697732,-8.171023971940675,-8.389482807343509,-5.4044529090171824,True
6.758253994012418,1.8538972010670887,0.2680856487690646,-8.341999044234528,-8.096658089560876,-5.868252699093669,True
7.211627310810366,0.979446124286758,-0.009019447947421967,-8.19182695584039,-8.597991359526283,-5.2167473407341225,True
6.402304747901383,0.3575844839271098,-0.44662133409041577,-9.370118539919858,-8.762620243637794,-6.230410040702079,True
6.608023760415015,1.9630774885482536,0.2929374428423491,-6.989975104902582,-8.00665048957072,-4.606236359751878,True
6.374274011878253,1.6942502758671707,0.2289775650262907,-8.046087640616397,-7.983245311025779,-5.685754074010635,True
5.550823076200583,0.3786286622199127,-0.42178651300089637,-8.773573204609043,-8.384334964441383,-6.012149984587679,True
7.01119235927437,1.8451907480926006,0.26604126836067954,-8.987997290789702,-8.2029690992572,-6.40793993595252,True
5.78773944396117,1.7513490994302559,0.24337272337908034,-8.242768604937087,-7.725749694607438,-6.139930654749667,True
5.0773552270151265,1.104699703119071,0.043244237294655236,-7.634312213975724,-7.661153831465592,-5.596070126930148,True
6.797958259662855,1.238129354250044,0.09276602021099523,-8.539946469857135,-8.312240503210237,-5.850617711066915,True
5.5005965819575255,0.8839629828930471,-0.053565921256032746,-7.431068154191591,-7.945185351275734,-5.108794547335872,True
7.615070278657573,0.24987094242866104,-0.6022842451805804,-9.53237875492973,-9.43812824443902,-5.717162254910726,True
7.652382158297167,0.7664333217270214,-0.1155256219780695,-9.267545319457959,-8.900242981419014,-5.990214082458962,True
7.544174360910643,1.6278560530930932,0.2116159987649105,-8.322638453110997,-8.483944468548714,-5.461605728982302,True
6.035339599707581,0.15753219029016302,-0.8026306886239624,-8.721905930732886,-9.01637626907128,-5.328441406081621,True
5.052814827784963,0.7633054768770395,-0.11730162145314295,-8.35639722629912,-7.8335330101649,-6.145775960554235,True
7.581442418367999,0.8824267359620657,-0.05432134201744523,-9.323133406505594,-8.801516749450293,-6.144528401475317,True
6.196070090838961,1.1388827024314965,0.05647899685347773,-9.075357617311461,-8.106035511436655,-6.592233850294823,True
7.687633848750965,1.8433740457475853,0.26561346843762257,-8.139285322749426,-8.481552472244593,-5.28064459492485,True
7.679227336537231,0.7869693241935143,-0.10404219596765896,-8.669324185179581,-8.898228040856848,-5.394007888742751,True
7.372836191644588,0.7880878004618765,-0.10342539528718236,-8.806009918880228,-8.771564154138964,-5.6573575091612796,True
