logAge,Mstar,logMstar,logMacc,c_value,method
5.869610886847223,0.657893699983888,-0.18184427240405135,-8.886697166856766,-6.266920616453698,fixed_params
7.283509608765816,0.6128635206007526,-0.2126362283351008,-9.108092023845483,-5.8720399433666834,fixed_params
7.096115571644279,1.2903371192235664,0.1107031908350136,-8.068188718171243,-5.276668638688555,fixed_params
6.25586405223161,1.6171799127842819,0.20875833826321807,-7.741850177839945,-5.407216922648843,fixed_params
5.553129001174563,0.1819449111584605,-0.740060086748294,-9.334859664787768,-6.210755046507118,fixed_params
5.426616147185801,0.3420103301758246,-0.4659607761935617,-8.929583272284054,-6.169017537523788,fixed_params
5.4636754282503714,1.5545316071883863,0.19159955667059358,-7.838985301345916,-5.810533124987506,fixed_params
6.750504217753467,1.7811356483511804,0.25069699587371247,-8.558692189901407,-6.068368866490905,fixed_params
6.575117373506634,0.7127210392215944,-0.14708042082564032,-8.48497347338359,-5.61466143439903,fixed_params
5.449731000546631,1.5727978044301731,0.19667289422882467,-8.601608752867971,-6.5846554741802485,fixed_params
5.665555142083042,0.6686814780513302,-0.1747807062475446,-7.240756901580287,-4.712899392629424,fixed_params
5.064303241538819,1.3282833989817233,0.1232907448235229,-7.407322152033773,-5.465422716698915,fixed_params
7.27949655734917,1.335823092198056,0.1257489467851812,-9.163605158225561,-6.313794118934644,fixed_params
7.392893125282322,1.1798997589546225,0.07184511240605292,-8.594110510474877,-5.6364157915581155,fixed_params
5.410322287437807,1.9582046241556956,0.29185807178703704,-6.206676306607962,-4.314107234860487,fixed_params
5.937826220745914,1.3121920773849094,0.11799741129172486,-7.457512643922057,-5.150476205607373,fixed_params
6.9333960413400035,0.3558625933738394,-0.4487176606197102,-7.504843945799392,-4.144411769230054,fixed_params
5.845595508554306,0.418497421403607,-0.3783072135933845,-8.956682258319077,-6.1234891732238665,fixed_params
7.551832599022898,0.7984453071467859,-0.09775482732494191,-8.355372165915572,-5.139576017736847,fixed_params
7.49069108990445,0.42927994672330594,-0.3672593985711664,-8.748878034217547,-5.251913201777658,fixed_params
7.2257473018462095,1.335222838976303,0.12555375233846813,-7.8851591642368195,-5.057223554276899,fixed_params
6.498742784908615,1.090719624751663,0.03771312724086508,-7.8472878702254505,-5.218401638656151,fixed_params
5.735902336587754,0.7928587272450793,-0.10080418903000339,-7.998062142661922,-5.525361556368668,fixed_params
6.813991525949129,0.3325771542383056,-0.4781075871339687,-9.290216136818662,-5.945470205106738,fixed_params
6.897361407352386,0.4413146556213491,-0.35525164982497076,-8.366097445273912,-5.12670841494224,fixed_params
5.2112219126544845,1.9426420672684297,0.2883927890042922,-7.529511163327436,-5.714857343332537,fixed_params
6.374241883780483,1.4048110770965423,0.14761792303735283,-7.787201800201376,-5.334412253110771,fixed_params
7.758561693802575,0.3156300060059794,-0.5008217164151809,-9.372281188480455,-5.613389906345301,fixed_params
7.304016973662903,0.6636452558363599,-0.17806400587575594,-7.456642560272613,-4.251452548195031,fixed_params
7.050018763614007,0.42638214988460277,-0.3702009849591712,-8.439787077388388,-5.12064723971571,fixed_params
6.170604408546605,0.7003703786072815,-0.15467223020630003,-7.864185257926277,-5.1515472509983145,fixed_params
7.216764431127631,1.0150190920387663,0.006474211204013715,-8.762921210650909,-5.803338930730011,fixed_params
7.4895375322853495,1.570783545812198,0.19611634332387462,-8.640034598064634,-5.78384793636301,fixed_params
7.376321177096806,1.0307631722984723,0.01315889343215204,-8.065814504179308,-5.048233067392269,fixed_params
6.554951173405825,0.8191915653451061,-0.08661452797827311,-8.888688870527838,-6.095389943118456,fixed_params
7.297146718255493,0.3469107718832247,-0.45978221472463715,-9.116740336020996,-5.594188366624826,fixed_params
5.432878377049706,0.3602270293129322,-0.4434237033958737,-8.358722947222143,-5.621197177119165,fixed_params
6.709299557147931,0.8230013461480894,-0.08459945443024665,-8.300475762896246,-5.446011691893044,fixed_params
6.202188197848039,0.6576007881853523,-0.182037674932203,-8.788373984550683,-6.031649160217955,fixed_params
6.25844304131879,0.5546336811320186,-0.255993760640542,-9.227835029365112,-6.363928148596351,fixed_params
7.262792706952009,0.30440787360068544,-0.5165441185995353,-10.415842502259691,-6.842901415875495,fixed_params
7.550442485188585,1.3892738256029527,0.14278785353311457,-9.089096625800789,-6.147260430459417,fixed_params
7.020424528606282,0.3351923207080727,-0.47470593966083063,-9.048432774492628,-5.62268469234181,fixed_params
6.979713450351008,0.8008602615652498,-0.09644325535816825,-8.932693564634217,-5.953596464922287,fixed_params
6.046012617503294,0.45664192825832195,-0.3404242146696412,-8.976345323583262,-6.10381306166474,fixed_params
5.880546793693614,1.4957971317181173,0.17487269610215933,-8.056885663449307,-5.838039345441389,fixed_params
5.9235688811642495,0.5483940646686822,-0.2609072542756482,-7.854450695671784,-5.122632128680975,fixed_params
7.659053968973554,1.3929587363823186,0.14393825150875159,-8.844425557418917,-5.859244727735727,fixed_params
5.339737951282989,1.5943262939644194,0.20257720863244524,-6.864117149156586,-4.899094514640049,fixed_params
5.802490476445676,1.2949227273448618,0.11224385329062676,-7.044740333565402,-4.7868036344159375,fixed_params
5.074264742911057,1.9126705598044442,0.28164017317421397,-7.463713523413076,-5.697690561695861,fixed_params
5.748215928822817,1.4628677310982834,0.16520506006172805,-8.16244154316867,-5.987011064815573,fixed_params
5.799793501439821,0.24821533263947887,-0.6051713949764919,-8.830294767519458,-5.758089531682803,fixed_params
5.592141035138701,0.5732479005682389,-0.24165752713147068,-7.995629305917257,-5.421944886775579,fixed_params
5.611841135604831,0.8374168396158828,-0.07705831012890267,-7.559502641898197,-5.16479417331782,fixed_params
7.3950323208874185,0.2726710963689371,-0.5643608956218388,-9.74662266595259,-6.064969424396857,fixed_params
6.251611874795202,1.9424086212521434,0.28834059698676356,-8.24016879655461,-5.997732793744999,fixed_params
5.297899811168089,0.18923707827250635,-0.7229937658650892,-9.153940246377033,-6.1541616024250505,fixed_params
5.8492881502227325,0.5422939463694044,-0.2657652435694079,-8.722543643742048,-6.015741868666258,fixed_params
6.136579803356913,0.47607411619723,-0.3223254301581209,-8.069960115054638,-5.180764216759535,fixed_params
7.508278301393775,0.19191485258559024,-0.7168914132460065,-9.534416450695272,-5.632847417840465,fixed_params
6.2910626920466495,1.6291899525705984,0.21197172307084589,-7.33786908391648,-4.992417208362393,fixed_params
6.768814749246425,1.8382124865995069,0.26439571185086685,-8.86267550285756,-6.380393650220606,fixed_params
5.85739207340934,1.146106142960844,0.05922484029065935,-8.172214993376835,-5.831448582676721,fixed_params
7.652300505256793,0.8247844602911814,-0.08365953016072665,-7.943225481988513,-4.702145176726336,fixed_params
7.697487210116764,0.7058279225627244,-0.15130116494028292,-8.905088014645848,-5.5685526425766785,fixed_params
7.748310978638141,1.9434619664799853,0.28857604591429076,-8.064033636557252,-5.2065455445048485,fixed_params
7.512382467362055,1.8181114141331447,0.25962049333074144,-8.317011833323182,-5.523608765602985,fixed_params
7.336099444010328,0.760200058216616,-0.11907210147435926,-8.396088017433676,-5.244755497357263,fixed_params
5.281477745631997,1.2068994136896976,0.08167107631123129,-8.389109943130093,-6.3106234199852755,fixed_params
5.398551014659395,0.22629010432101443,-0.6453344373521417,-8.277318368005574,-5.324423822382633,fixed_params
6.84078137777143,1.3977610916754795,0.14543294720818736,-7.245524060509389,-4.598448477567761,fixed_params
7.267656858572718,0.8020869871355014,-0.09577852949097608,-7.8684528320328315,-4.771732556310445,fixed_params
7.2082485746851965,0.7757171740292981,-0.11029659336490233,-8.915415067903748,-5.826618111486011,fixed_params
7.115791313825397,0.41133599960738215,-0.3858032799227141,-8.032896150939482,-4.668983278293864,fixed_params
6.501955472180392,1.456705674319891,0.1633718119407307,-7.754309722077634,-5.266919902316741,fixed_params
5.8923675292294755,1.8303667516437987,0.2625381182860201,-7.297072883348191,-5.173002864896961,fixed_params
6.882266915996415,1.0131518790075782,0.005674554215855461,-8.782480072616718,-5.959506836357605,fixed_params
7.566837930807858,1.0286593956997871,0.012271597255081488,-9.688119670179125,-6.591204943696916,fixed_params
6.964826033713149,1.6678933118052754,0.22216826717934515,-7.180155614599748,-4.569296483935103,fixed_params
7.446969980887793,0.8261827071556278,-0.08292389948952786,-8.84082361796386,-5.684994432428846,fixed_params
6.871326947028416,1.9049047144741071,0.27987325664519697,-8.000647675089645,-5.493812212301271,fixed_params
5.014754442284448,0.5740755157595143,-0.2410309753363333,-7.8628796836555646,-5.5272812944733865,fixed_params
7.133819259329064,0.9399046742438832,-0.026916190601549893,-8.345540679739903,-5.38210882376318,fixed_params
5.799605269248353,1.2384698106287257,0.09288542453739448,-8.09675615009996,-5.8180038155669775,fixed_params
6.049528626336899,1.1503581068022126,0.060833057395627374,-7.344542270059609,-4.9266129135044086,fixed_params
7.336521038394029,0.905579907792927,-0.04307322179125214,-8.385627693436767,-5.32049827030376,fixed_params
5.162854755733219,0.7977780435495094,-0.09811792051616165,-7.719028217757842,-5.484970784421076,fixed_params
7.040710178682767,0.9082418194088151,-0.04179850516534167,-9.054772138537862,-6.112704611694116,fixed_params
7.131353369113352,0.9701002513008168,-0.013183382912098987,-8.509963130916956,-5.563153050019605,fixed_params
5.6951162534608235,1.9695863935455025,0.29437503536967524,-7.624874022804681,-5.618081725112087,fixed_params
5.5624855729183,0.8577624929386982,-0.06663294791495039,-7.543463497937015,-5.180894912257697,fixed_params
5.167445709371789,1.8662732099547001,0.2709752218811442,-6.74232418461383,-4.925871630440142,fixed_params
7.014544774924598,1.0610374063880947,0.025730695024405937,-7.927673417044022,-5.0731131735880926,fixed_params
6.238194776406488,0.6548905558784446,-0.18383127245019015,-7.640461208766438,-4.866894927189172,fixed_params
7.58179861183228,1.1291714963269996,0.05275990671882604,-8.099321402103698,-5.04227300518996,fixed_params
6.1533939951603545,0.6374493850503133,-0.19555429350738784,-8.584741082956322,-5.832714131166658,fixed_params
5.209792164459708,0.16616191864399774,-0.7794685017179609,-8.804134227925598,-5.776391925371101,fixed_params
7.027467918362962,0.992866739790506,-0.003109037564370742,-8.413497313118157,-5.520846376661632,fixed_params
6.653683930218638,1.133218404140204,0.05431361910610378,-7.599034339922932,-4.925316306987169,fixed_params
7.243540516541499,1.524198266322619,0.1830414633089129,-9.02148375668253,-6.251570617536247,fixed_params
7.016901266062911,0.659973763019104,-0.18047332931042712,-9.46988238493848,-6.379992446427741,fixed_params
5.490112030394649,1.1924101809517291,0.07642567543865474,-7.548617681384464,-5.378396230603125,fixed_params
6.580728397503693,0.5767911648549751,-0.23898140065360401,-8.058323408511539,-5.081254645610177,fixed_params
7.5644159032891505,0.7861239160243252,-0.10450899110579201,-8.883527072385123,-5.654881267924606,fixed_params
6.640421306397145,0.9457199024136913,-0.024237471260326802,-8.956295721331724,-6.198753056082682,fixed_params
6.832681011344013,1.7761348716368663,0.2494759410505088,-7.563969943444835,-5.038474486765047,fixed_params
5.731487617431468,0.7858509631198287,-0.10465981023529128,-8.50163981052619,-6.026372093029983,fixed_params
7.518603989517543,1.5001737234592694,0.17614155423641176,-8.616065725304418,-5.725227005772003,fixed_params
5.663766835356068,1.2898348988974209,0.11053412341038658,-7.5246768060041065,-5.321828678072544,fixed_params
5.4730952847771475,0.3589162191284095,-0.44500691581328117,-8.060338407419348,-5.3044793515743995,fixed_params
5.827900046551268,0.8108704531721778,-0.09104852429251037,-7.758576004222833,-5.259141306309395,fixed_params
7.4160087960772305,0.556543663377047,-0.25450075761887603,-8.987958134091032,-5.6498522021573985,fixed_params
7.116224875346266,0.7089175440113613,-0.14940427576668125,-8.560745950555265,-5.465333795249427,fixed_params
5.410862296920501,1.1283587119963328,0.05244718641613733,-7.948425615871359,-5.783532424943555,fixed_params
6.695303686888643,0.6166300792510322,-0.2099752941827756,-8.4113086263839,-5.420102769402268,fixed_params
6.330520644222878,1.0496117022190727,0.02102866404838974,-8.364427436560645,-5.785737622866599,fixed_params
5.631323695067991,1.9833585337173039,0.2974012291525026,-6.750994683060237,-4.773868059943628,fixed_params
5.483780237572384,0.835933736188406,-0.07782814737952433,-8.021506813995904,-5.678571506513416,fixed_params
7.226678614666716,1.1456555433682998,0.05905406082412159,-8.14761377492501,-5.243715152962221,fixed_params
7.205322421708767,1.50590377007483,0.1777972205627147,-7.90524584295118,-5.145084507174067,fixed_params
6.42986077697502,0.762908888287696,-0.11752732531722068,-8.321494523400396,-5.544488591189747,fixed_params
5.908967263841503,0.39103606526005297,-0.40778318577264855,-8.441362041972969,-5.548614822795768,fixed_params
6.505863234570872,1.080359831224672,0.03356842834605216,-8.054732917415642,-5.418208690215495,fixed_params
7.139433911994248,0.5445528770508015,-0.263959943095693,-9.144950868805626,-5.909798978960245,fixed_params
7.258800604307817,0.44556012582039056,-0.35109368208707986,-8.77024403161007,-5.386986635288533,fixed_params
6.639604828144357,0.24431199744573376,-0.6120552055744852,-9.445918759580717,-6.020628327685176,fixed_params
5.358949983393627,1.1638110753444797,0.06588248581675422,-6.671717265769688,-4.543436023560618,fixed_params
6.244648192389927,1.2744907688307836,0.10533669421064452,-8.535436844585686,-6.087870902415609,fixed_params
6.0759280807140925,0.9904968606586511,-0.004146896602753941,-8.562345508212562,-6.059709988130573,fixed_params
5.586258643656606,1.096072898066007,0.03983943934450226,-8.080246694791631,-5.828915620776283,fixed_params
6.096038955278369,0.8424919593544649,-0.07443423529300414,-8.4135716949368,-5.822783257863887,fixed_params
5.107792257510597,1.8981845388373833,0.2783384316439045,-7.613528879885616,-5.829969569322496,fixed_params
5.327833625264551,1.2124366460558007,0.08365905450133866,-6.98821393666287,-4.892929118726093,fixed_params
6.3995336339457785,0.9804615011160343,-0.008569454705144667,-8.408783845964543,-5.76808186060572,fixed_params
5.302197876446379,1.0223773595951666,0.00961122352974239,-8.334452158839643,-6.165547694149831,fixed_params
7.733261849072015,0.4544192465902696,-0.34254328268670736,-9.102134104814143,-5.5335351755648965,fixed_params
6.071382896895277,1.04002327104305,0.017043056964660186,-6.907750304836298,-4.431066803373854,fixed_params
7.025322935010065,0.49772587028286985,-0.30300978535784223,-8.85402719424271,-5.62140631730606,fixed_params
5.287448267533355,0.19465307202423798,-0.7107387378351239,-8.53309778678841,-5.551544393989761,fixed_params
5.535982740511133,0.8910979058342818,-0.050074576964659064,-8.00575949877599,-5.672906093728303,fixed_params
5.139789160468717,1.355575256384418,0.13212363296426086,-8.189857403666466,-6.22696336794922,fixed_params
6.497996276504256,0.7761597324463039,-0.11004889242569288,-8.160938954283179,-5.364420905921102,fixed_params
5.699716992028873,1.952409584023466,0.29057093086232105,-7.843373740606509,-5.830366447522895,fixed_params
6.829589292359529,0.9793470182045076,-0.009063394624329748,-8.288588847400439,-5.470521926051081,fixed_params
5.448794211268656,1.651500961973155,0.21787883099716437,-8.223455632978018,-6.2309890632598055,fixed_params
6.3763147145143435,0.29274856002244587,-0.5335052324668508,-9.712183884971125,-6.484412576993839,fixed_params
6.075202461649875,0.20745312788095183,-0.6830800126971602,-8.255244228532508,-4.981266526444864,fixed_params
7.062326025631579,0.4950279150767255,-0.3053703101129897,-7.57931395265971,-4.3287975942314665,fixed_params
5.91271421776261,1.0064424788489956,0.0027889587255848307,-8.23934452278063,-5.8116920687431755,fixed_params
5.794271718027641,1.9795869438236762,0.29657458080085286,-7.890857243818861,-5.845800256983999,fixed_params
5.9017025807956704,1.3095912059531885,0.1171357500791851,-7.844273257565422,-5.551108571871759,fixed_params
6.090826123581584,0.8997439179345186,-0.0458810803976461,-8.62454100564609,-6.068347705456237,fixed_params
5.981631542918273,1.7477679651642748,0.2424837749015244,-8.383167558765798,-6.1996067763488165,fixed_params
7.724219680642644,0.9553109669070181,-0.019855236553562285,-9.330326390163263,-6.132195511471077,fixed_params
5.594781435266311,0.49036644458604717,-0.3094792559238049,-8.697234860198304,-6.045382233142636,fixed_params
7.737311836905204,0.743819783686444,-0.1285322747111259,-8.427840562160798,-5.1008105267229515,fixed_params
7.0213908382372825,1.1595894706242411,0.06430426319335028,-8.16331815559753,-5.349784109160151,fixed_params
5.611018440746865,1.857097669991517,0.2688347451091476,-7.540718318239039,-5.5394723491753135,fixed_params
5.725465509560507,1.2975759658302188,0.11313279278263273,-8.277744323247113,-6.052484284327276,fixed_params
7.193681235772234,1.8041050466116904,0.25626182136312636,-8.23623420580675,-5.570037602983381,fixed_params
6.172829628818597,0.19871076864128237,-0.7017785967313451,-8.316686523409125,-4.981320702261596,fixed_params
5.815736404797104,1.3017990841177303,0.11454396165758059,-7.017209251693201,-4.75644110021063,fixed_params
5.814159965687135,0.7791449079462109,-0.10838176329169395,-8.2112568644815,-5.697770889918672,fixed_params
7.158682140150246,0.8127123094874731,-0.09006316229466643,-8.935316543779685,-5.889893510574451,fixed_params
7.635143029653177,0.40728031917361524,-0.39010657562676426,-9.075897726893228,-5.493579198801267,fixed_params
6.684966119235685,1.4740273615349835,0.1685055451603262,-7.838681390905287,-5.28188736839121,fixed_params
7.730112283880757,0.5161825629741497,-0.28719667033072727,-8.99623136977829,-5.49183139889508,fixed_params
6.027163242073946,1.544362146118765,0.18874914808461024,-7.0498963419621745,-4.786544650155913,fixed_params
7.5651166246142845,0.2875658737690135,-0.5412626541486311,-9.563797816914278,-5.838472159915135,fixed_params
6.00412373058885,1.116129571050662,0.04771461460684095,-8.624033839068952,-6.209861496682091,fixed_params
6.992520304110187,0.6342343662697827,-0.19775022923267363,-9.765909315809614,-6.666406788696829,fixed_params
5.3111075650601,0.5936923558626661,-0.22643854283414874,-8.177514560258683,-5.736665127235588,fixed_params
7.238628808228053,1.006849452637621,0.0029645383028160115,-8.90614282901799,-5.9335827999231,fixed_params
5.685113840643395,1.3932207380844872,0.14401993030574167,-7.235570331053438,-5.062004316276273,fixed_params
7.394496487226897,0.7833531487275034,-0.10604240656601069,-8.590527217531543,-5.429995513525607,fixed_params
5.300868449691892,0.6847515166852371,-0.16446699713562962,-7.5051982336718215,-5.138991958357907,fixed_params
5.165423635142313,1.227147796890258,0.08889687202479017,-8.515828265692694,-6.493266124821156,fixed_params
5.999734799574726,1.8588728196122681,0.26924967722211557,-7.6297457677542635,-5.469163163112688,fixed_params
7.381902049310588,0.2942241274522822,-0.5313217164156182,-9.340606597375755,-5.701902078154121,fixed_params
7.225150333931917,1.911571417280169,0.28139052812082954,-7.45062354287572,-4.800049429707381,fixed_params
7.183799040603982,1.013993448148096,0.006035148841182184,-9.130804801505004,-6.1842761656928005,fixed_params
6.572086421169165,1.2859124600948493,0.10921140451994056,-7.791188646408555,-5.21341080667825,fixed_params
6.3287941078244,1.0238548158694818,0.010238377404447217,-8.701464888807312,-6.1112211996047465,fixed_params
6.870701403586415,0.26246223824553266,-0.5809331718819883,-9.299067166540834,-5.8141405164071,fixed_params
7.290776886707651,1.1355904585064538,0.05522173482651699,-8.21622405515674,-5.281617865829063,fixed_params
5.605897470958106,0.2188625948873946,-0.6598284559839046,-8.69304950908818,-5.638437981311172,fixed_params
5.799659804916954,1.1926278658652845,0.07650495246078808,-7.5285731630573425,-5.23118120498637,fixed_params
7.476467630674117,0.3921591579389988,-0.4065376386267761,-8.680296607122163,-5.144537662806555,fixed_params
7.7312978973680355,1.8493514845441952,0.2670194602619913,-8.105017172722917,-5.230023354031884,fixed_params
6.318852128457669,0.6720274866261238,-0.1726129634849775,-7.781285245327529,-4.987309441751664,fixed_params
5.498774932408972,1.973227160889605,0.295177084766637,-7.989495078344553,-6.064333766725156,fixed_params
5.888934257288784,0.9755663131955892,-0.01074320451027118,-8.363281735763227,-5.930025686017066,fixed_params
6.3101207756033215,0.6359158154065224,-0.19660037385524526,-8.029575373180727,-5.211926326266202,fixed_params
7.180615908718847,0.7112683210310058,-0.14796653378465158,-8.812429114014249,-5.692178720435567,fixed_params
5.528182978830171,1.1382687512424081,0.056244813378672355,-8.587951678328867,-6.379142050876219,fixed_params
7.5226466821546865,1.8854882794375265,0.27542383709092155,-8.030603265854657,-5.2509416649777005,fixed_params
5.804632144541228,1.6545965504769629,0.2186921145698755,-7.486252159597644,-5.348418607086526,fixed_params
7.558078106936598,0.43015091742437683,-0.36637914650052583,-9.736610805092008,-6.212942417687028,fixed_params
7.447802323338708,1.4756833902146287,0.16899318903698743,-7.532737423039554,-4.662882066287489,fixed_params
5.09027026462217,0.20329505636596046,-0.6918731822035182,-8.16354003434049,-5.284491655549694,fixed_params
5.560617305552679,1.5339929966127095,0.18582337686237682,-7.830697349115453,-5.755825729285057,fixed_params
6.843187485375453,1.407759324728501,0.1485284127061531,-8.001120259484678,-5.356573629848562,fixed_params
7.4608267844471,0.5747425993642943,-0.24052661218733454,-9.732278721791866,-6.391629611436608,fixed_params
6.8916889132938435,1.531021532210542,0.1849812986371657,-7.532982732647171,-4.909926778433238,fixed_params
6.630764303310004,0.6342122366457064,-0.1977653828443461,-8.336646795816995,-5.385851388086183,fixed_params
5.640467198074337,1.1349287569703543,0.054968600361085626,-7.80977783437964,-5.553355684173017,fixed_params
7.345855761425199,0.9759481060863819,-0.010573274381978665,-8.845952071230755,-5.813922747432416,fixed_params
7.438123146209697,1.6616166438636508,0.22053083373283172,-8.154263910745907,-5.346962875311277,fixed_params
5.048335118946791,0.7557856324123284,-0.12160136833770373,-7.488179240445055,-5.274512791485849,fixed_params
5.652238411275947,1.3648874114848497,0.13509682823573432,-7.589798073836043,-5.419606194901352,fixed_params
7.314387869981369,1.6779292855573742,0.22477365402584465,-8.229649467723986,-5.478040382155268,fixed_params
6.97939208634018,0.8362975046739665,-0.07763919905156497,-8.267571927428522,-5.30997867045855,fixed_params
5.644785630153897,1.3701125564281214,0.13675624644669626,-7.6964622899532085,-5.531220391703733,fixed_params
7.178233821301447,1.1730301698802807,0.06930918214453786,-8.452401488750642,-5.580074829128711,fixed_params
6.580493112996271,1.0409954179913958,0.01744881793951575,-8.352034553324112,-5.666507931438741,fixed_params
7.349770124769972,1.2472678559894637,0.09595973005133462,-9.141086624762664,-6.228527975692679,fixed_params
6.7176543336523125,1.1352654599691792,0.05509742480651059,-8.087753025120474,-5.388626452000582,fixed_params
7.394028411306694,1.8748879553655393,0.27297531909283995,-8.59884163454008,-5.869274438374832,fixed_params
5.883414226347046,1.7611401236786812,0.24579391162851152,-8.229922550365252,-6.090502789381721,fixed_params
6.647765825495628,1.210752479282599,0.08305536703317486,-7.483732505943694,-4.845113905357553,fixed_params
