logAge,Mstar,logMstar,logMacc,c_value,a_star,b_star,method
7.073707434473599,0.25523520976310216,-0.5930594147821873,-8.685936025225613,-5.332049131234497,-0.38400079271823273,1.0750653573732762,bootstrap_sampling
6.707158075785597,1.0309557927254909,0.013240043181675206,-7.968218961417551,-5.528031774915998,-0.3660452338766049,1.1280975289731252,bootstrap_sampling
6.466028964124156,1.2260192603985172,0.08849729287333552,-7.473903072892294,-4.927323430373599,-0.40927120609251233,1.1274901979242422,bootstrap_sampling
6.899532730588293,0.5198333915911912,-0.28413582695500617,-9.087487973566105,-5.547276489204211,-0.4645991935055065,1.1779371357443367,bootstrap_sampling
6.520758326101728,0.9357236731645515,-0.02885238303288694,-8.102386758301082,-5.520461001658213,-0.3911838652026809,1.078257922417393,bootstrap_sampling
6.400078645232128,0.23329246989272184,-0.6320992789379956,-9.624590038562673,-5.4984345872970755,-0.5143881539201836,1.3194617361404504,bootstrap_sampling
5.954112669209103,0.28528478461370876,-0.5447213903987165,-9.85089267210181,-6.518448726756568,-0.4525380509803938,1.171206811314505,bootstrap_sampling
7.242724438811058,0.44673755139416554,-0.3499475405260592,-8.34948687825545,-5.3085043780000625,-0.36648326539457443,1.104866166470547,bootstrap_sampling
5.143543966910986,1.3170009832548135,0.11958609920018959,-7.84463296737564,-6.417151763656536,-0.29808861397291864,0.8843058599070979,bootstrap_sampling
5.1871618729327365,1.107702658924783,0.04442319819173389,-9.05784243382183,-6.419752856685454,-0.5173945700027502,1.0291877105963145,bootstrap_sampling
6.7118258145734435,1.2717883717966798,0.10441484982857974,-7.9112551680459395,-5.492183461231832,-0.3779583222038774,1.1274135544896637,bootstrap_sampling
6.895803799758788,1.2974962930428038,0.11310612573948989,-8.54727547719964,-5.688736250201558,-0.43125485615613357,1.019481906872123,bootstrap_sampling
5.061158384308387,0.5743887854002493,-0.24079404802469476,-8.112705814367493,-5.782078615895341,-0.4074027158716902,1.1158811002694833,bootstrap_sampling
6.838996224012911,1.5811689791836074,0.19897828536892365,-7.8133370744330515,-5.482734860737346,-0.37464942620674435,1.1640657021009702,bootstrap_sampling
6.409734673857181,0.9183630312725042,-0.03698560712979467,-7.997576986267573,-5.490013594917247,-0.3850279563628405,1.0716695526440958,bootstrap_sampling
6.8850363924848645,0.7086782188814627,-0.149550915008987,-8.275752392338024,-4.852369286076008,-0.46817698100098326,1.3371202304882992,bootstrap_sampling
6.195063227389383,1.2287958220079453,0.08947972605822174,-8.422402840794305,-6.075802133558923,-0.3975616577846033,1.2999469784953313,bootstrap_sampling
5.805762054716949,1.3578461294679103,0.1328505586711633,-8.256975218777518,-5.517355244587053,-0.5015220080430716,1.2954214979060161,bootstrap_sampling
7.405251776425016,1.8056573787955346,0.2566353469659958,-8.175357114489739,-5.2370717346354105,-0.43935918505956906,1.2285135680801886,bootstrap_sampling
5.2534143271697635,0.44194737053900457,-0.3546294456857273,-8.265868069705435,-5.529246796715708,-0.4415871151888382,1.1752582884289637,bootstrap_sampling
6.653329413891499,0.5318822642866704,-0.274184491068499,-7.806762389244255,-4.961618886178319,-0.38568675029568666,1.01771803973298,bootstrap_sampling
7.013936411954205,1.5525999388173608,0.19105956471334223,-8.368526322910384,-5.664479102131538,-0.4148767421748083,1.0775271467977063,bootstrap_sampling
7.400986654269822,1.570916024690584,0.19615296989786413,-9.385739188860736,-6.387578439087852,-0.43506968024010817,1.130669331578705,bootstrap_sampling
6.313003779332568,1.5409645279645778,0.1877926416473261,-8.473552923973998,-5.706500342008982,-0.47484263423015705,1.2281139478900478,bootstrap_sampling
7.544003586144033,1.0670988218809807,0.028204640427538598,-9.404294886076961,-5.657347956420415,-0.5015220080430716,1.2954214979060161,bootstrap_sampling
6.588859314874844,1.8569676390714422,0.26880433546021093,-8.006600235588143,-5.2384289539493984,-0.4616121050015174,1.0168211602373702,bootstrap_sampling
7.239724986213873,0.5382245787547091,-0.2690364734734021,-9.417166211036836,-6.173849208851698,-0.40504276783094895,1.1556751076167018,bootstrap_sampling
5.1414164387788075,1.0832375709987054,0.03472371466681402,-8.352774180097883,-6.048699009847802,-0.45571649517913926,1.1218013354958103,bootstrap_sampling
5.233289796948766,0.31234064080112267,-0.5053715030341909,-9.185224594954851,-5.726371570848087,-0.5373221081312742,1.2800300651392291,bootstrap_sampling
6.047253085376581,1.3908841182435818,0.14329094817766763,-8.038365951351986,-5.941685761569372,-0.37274330759180074,1.0984150018340415,bootstrap_sampling
7.370595168582344,1.3955623701652433,0.14474925065145602,-8.753481642942646,-5.653757939168071,-0.4428303887237135,1.1343742307119022,bootstrap_sampling
6.483188401614501,1.1498904934938048,0.060656483539847234,-8.271056312896294,-5.149279523911538,-0.493264998798864,1.2554821134727057,bootstrap_sampling
5.37144633353306,0.33351590376756646,-0.4768834518409431,-8.248355323274058,-5.8514619448366405,-0.35729248520654977,1.001745745069627,bootstrap_sampling
7.421997688357401,0.15425473223277172,-0.8117615037870706,-10.190215890548961,-6.470070980122614,-0.37897139637456334,1.1178407430599009,bootstrap_sampling
6.116161203882225,1.7646831565413978,0.2466667404784644,-7.724558656179665,-5.379963922073955,-0.4259112086312342,1.0554599939912137,bootstrap_sampling
5.621102774595726,1.4884581728323834,0.17273663504366474,-7.28117948397887,-4.909294551353142,-0.45676618660634105,1.132618718659355,bootstrap_sampling
5.963978077907189,1.6525548256844032,0.21815587668852582,-7.916302747572039,-5.493601052988563,-0.4494758473184639,1.1824682850093922,bootstrap_sampling
6.716188013790415,1.1121288003709993,0.04615508765170336,-8.205494595842376,-5.856718798916317,-0.35695893012993096,1.053567298907268,bootstrap_sampling
7.5900203970644275,0.9117067293275787,-0.040144839651366775,-9.136759102046282,-5.920087712812935,-0.4175636265932212,1.1796023282158146,bootstrap_sampling
7.48403733610817,1.8035330741273115,0.2561241110454426,-8.965307797908459,-5.671388228319298,-0.4790715019236167,1.1380007773687915,bootstrap_sampling
5.597998378535053,0.6023302238562573,-0.22016534416020503,-8.97108043294384,-6.487229002273019,-0.40060531650860653,1.0958287706150607,bootstrap_sampling
5.505986263735094,1.928785240258344,0.2852838740083015,-7.751879586553738,-5.775759812072954,-0.4177692875130461,1.1361041177077311,bootstrap_sampling
5.128357346976838,1.1807563792567974,0.0721603006121013,-8.500203183633177,-6.41000111365908,-0.42434081652493205,1.1913652429999857,bootstrap_sampling
5.721549379519336,0.7721864609783353,-0.11227781728584488,-8.009297975329329,-5.267249137890085,-0.45672077380927334,1.1480306667259654,bootstrap_sampling
6.7162103886860685,0.9868739589573754,-0.00573831077992264,-8.28712904306678,-5.800034749498091,-0.36935062365230564,1.125383091831008,bootstrap_sampling
6.973097207594586,0.17119955556226732,-0.7664973670952289,-9.088339549636288,-5.18790131153452,-0.43506968024010817,1.130669331578705,bootstrap_sampling
6.457164343034424,1.4843822857193147,0.17154576293607124,-9.012946442408934,-6.328862083997725,-0.4493377968516157,1.2670883715017354,bootstrap_sampling
5.3118684705745265,0.8447762210128662,-0.07325831927551017,-8.185009446675775,-5.5768906385482,-0.4740801026930761,1.2267229032038713,bootstrap_sampling
6.977620445620138,0.580285065508814,-0.2363586065000472,-8.43093468334642,-5.389307661308113,-0.3967748748664661,1.1553738063759802,bootstrap_sampling
5.447741801936829,1.7540011154061836,0.24402986520710074,-7.19278603059959,-5.056192888313479,-0.4478738766029444,1.2429138418030803,bootstrap_sampling
6.446964903126654,1.27265939788484,0.10471218887634137,-8.10406059788055,-5.6393123133700955,-0.3986621911751591,1.0066914972415546,bootstrap_sampling
6.0093805377142635,1.127688586281661,0.0521891848140922,-7.899725742008091,-5.48547091137051,-0.4111769610360696,1.0857421278167187,bootstrap_sampling
6.223477028801449,1.1875280559401231,0.07464387884094295,-9.62208869455453,-6.478918036090148,-0.5173945700027502,1.0291877105963145,bootstrap_sampling
6.419076329569905,1.4375507204921545,0.15762317665993716,-8.864717078869132,-6.342832682362137,-0.4228679731306144,1.2215043779020043,bootstrap_sampling
6.2183150624167975,1.0658934704584548,0.027713801778792298,-8.62323939255998,-6.350863967663759,-0.370372170787018,1.1083078263265946,bootstrap_sampling
7.062454709259583,0.8317372456085044,-0.08001385015774752,-9.260436743239222,-6.179980421865261,-0.4235374371205154,1.115336330629006,bootstrap_sampling
5.114092078209102,1.5151067896050046,0.18044324439060072,-8.534165883605116,-6.5563822304581345,-0.4342294025907947,1.3461600936539462,bootstrap_sampling
6.70118851501585,1.3314537695298603,0.12432609155104768,-8.601446649132313,-6.473824535591841,-0.33794072160297617,1.1017990440511554,bootstrap_sampling
6.126383593800465,1.2764958312269061,0.10601940082604484,-8.237692522025432,-6.109273282017985,-0.3672794098155592,1.147670234686153,bootstrap_sampling
7.588740476170566,0.15890625163136532,-0.7988590166025832,-10.388230055163348,-6.086302506251489,-0.44617348487744835,1.1466763794242816,bootstrap_sampling
7.139634130753575,1.3158437320575633,0.11920431607520302,-8.389859562638554,-5.473450630714958,-0.4311562538898137,1.3580798025286285,bootstrap_sampling
6.029998952329076,0.761545719904984,-0.1183040183865012,-8.24973164060529,-5.722101234895718,-0.3991222646918686,1.0221425224233442,bootstrap_sampling
6.713439847281253,0.9944894859127946,-0.002399804026919415,-9.075131986152181,-6.0529463960071235,-0.4497611229229257,1.1423206751783468,bootstrap_sampling
6.073904102191557,0.9911659958999475,-0.0038536057909241434,-7.315635038944435,-4.966223900732788,-0.3861218294143818,1.0754017952964077,bootstrap_sampling
6.647093351727455,0.6823647525885665,-0.16598341465360433,-7.645961215313193,-5.378941895402491,-0.31290883978563144,1.1271309947762695,bootstrap_sampling
7.0700711682657875,1.6375666495339984,0.21419898496048173,-9.217509790612759,-6.1504212371403515,-0.47214359844106113,1.2651800810213771,bootstrap_sampling
5.522642620065044,0.24707089680546784,-0.607178408386569,-8.861386866685134,-5.564206158033154,-0.45734459280118855,1.2705161411153156,bootstrap_sampling
5.719761363713433,1.8407083798161545,0.26498498944452653,-7.181899673276039,-5.394315495904628,-0.35957613861521764,1.0155500813736182,bootstrap_sampling
6.508574236406868,0.6586425147475541,-0.18135023942378428,-8.130027663412008,-5.275196769542978,-0.40962072989097464,1.0409909862942115,bootstrap_sampling
5.726622052299902,1.467178128718029,0.16648284432930627,-8.00861530907202,-5.416497119358787,-0.48091266618701667,0.9723938244559527,bootstrap_sampling
7.16571056418602,0.8245336965068435,-0.0837915911923589,-9.0209156052505,-5.9321058365428785,-0.4177692875130461,1.1361041177077311,bootstrap_sampling
5.415161901638085,0.3034647025307424,-0.517891816574271,-7.932355124910867,-4.944595807445653,-0.4366375549376649,1.2035259975052668,bootstrap_sampling
5.531817393431161,0.7264075222687572,-0.13881966715368718,-8.038612006639493,-5.527313562223218,-0.42903661601483734,0.9937081132303298,bootstrap_sampling
6.943081662130257,1.6524793741863506,0.21813604744181936,-6.988396696084212,-4.987323447095846,-0.3212865693756548,1.0527633640823773,bootstrap_sampling
6.941626948983345,1.768794069089998,0.24767727334847017,-7.304405582753592,-5.362859125203735,-0.31649562851669444,1.03137491439373,bootstrap_sampling
5.334034697809736,1.3106273598827711,0.11747922978988087,-7.668898700829452,-5.5141955297188066,-0.4289364906531752,1.1343192616130935,bootstrap_sampling
7.589283337600742,1.8570769406925791,0.26882989739944835,-10.153329865239808,-6.65486426010999,-0.503557330900442,1.2021492361000767,bootstrap_sampling
6.849136860419823,1.802000043073842,0.25575479702413834,-7.818196492909182,-6.002712244983606,-0.29808861397291864,0.8843058599070979,bootstrap_sampling
5.355054923547111,0.8939394176471187,-0.04869191238201537,-8.440881792562983,-6.129266423785811,-0.4213519450867409,1.1347379470491887,bootstrap_sampling
5.570612061847298,1.13879712897411,0.05644636357478296,-7.972728353166498,-5.787961053601407,-0.40300726186396574,1.0670273614096288,bootstrap_sampling
5.443788105471322,0.21143710720878894,-0.6748187916652907,-8.442889367360788,-5.328912223983098,-0.42434081652493205,1.1913652429999857,bootstrap_sampling
7.130608947136751,0.32351581439447596,-0.49010448489825964,-9.355387858401542,-5.918242800392825,-0.4066677155595535,1.0964123436651505,bootstrap_sampling
6.98135399769137,1.1169671547240814,0.048040402541020336,-9.20212995474318,-5.79778029934467,-0.49517250136846513,1.095429342668897,bootstrap_sampling
5.759151187990004,0.6780417200014126,-0.16874358311086887,-8.786639377708244,-5.874410715007459,-0.46777321122413085,1.2933944719310304,bootstrap_sampling
6.625816529941016,1.5028678812100915,0.17692080295321466,-7.9167609242677734,-5.274448034600583,-0.4261702880607423,1.0253924157430738,bootstrap_sampling
6.426424045917817,0.3568314741994356,-0.4475368458085783,-8.11340546285957,-4.681045848221167,-0.4525380509803938,1.171206811314505,bootstrap_sampling
5.6363784927927245,1.8773655389037862,0.27354884165315313,-8.361723156208235,-6.308938539833373,-0.40964950014391377,0.9364141857503334,bootstrap_sampling
6.327647636085829,0.6590528279193724,-0.18107977212172693,-8.739344677074417,-5.755113950695511,-0.4351624682495405,1.273891391311004,bootstrap_sampling
7.240307191907625,1.57591739572906,0.1975334494991922,-7.784304024054307,-5.097111855756019,-0.4001496094194259,1.0631815884988534,bootstrap_sampling
5.076793020281359,1.795885968966697,0.2542787573754135,-6.4457715609413615,-4.869099865207632,-0.36353642376082007,1.0576089241941986,bootstrap_sampling
5.4635300074308875,1.4253854544640405,0.15393232266758916,-7.060341780722771,-5.199962293843098,-0.3739272663087938,1.1861274489393914,bootstrap_sampling
6.1203702820702945,1.8002620965159049,0.2553357377612255,-8.580310279891982,-6.479624341702124,-0.38568675029568666,1.01771803973298,bootstrap_sampling
6.996009318015492,0.9434503352168415,-0.025280956875815375,-7.960549933133539,-5.062998773532633,-0.4102149182546668,1.0950443544633544,bootstrap_sampling
5.4646489264327425,0.6462558193928075,-0.1895955331532347,-7.871930014170271,-5.356146242565058,-0.42109284094312116,1.1321956105547102,bootstrap_sampling
5.660452352526381,1.2763263391812043,0.10596173174032769,-7.6495031399968,-5.871654036133274,-0.3330957462689277,1.0156826899045086,bootstrap_sampling
7.580371617074375,0.6379659693243644,-0.19520248699799128,-9.298987731458805,-5.541334843990386,-0.46199840309411044,1.3090678784372614,bootstrap_sampling
5.723073479512818,1.3955758079626814,0.14475343243028882,-7.316782292001784,-5.3851745111355065,-0.3660452338766049,1.1280975289731252,bootstrap_sampling
6.714071056571173,0.998226480259145,-0.0007709136545391642,-8.910923665813986,-5.7342613624776115,-0.4730027661404854,1.1520375974781771,bootstrap_sampling
6.776685091691702,1.5147466650760664,0.18034000501035233,-8.250975547285941,-5.89574689297505,-0.3752471340978687,1.0408284341535747,bootstrap_sampling
5.421873393610363,0.9140422108369064,-0.03903374790922064,-8.034215029858993,-5.80354783957524,-0.40349560289010356,1.1007171700511904,bootstrap_sampling
7.606278206226776,0.3938593692302793,-0.4046588189604073,-9.612490588489685,-5.598775904850655,-0.4604229789807377,1.264298191464583,bootstrap_sampling
6.760449081239516,1.118480763827841,0.048628519290707765,-7.902649260958322,-5.103271809726335,-0.4228679731306144,1.2215043779020043,bootstrap_sampling
7.205809699687909,1.0130871531749088,0.005646808158724006,-8.323961231581205,-5.371767692050582,-0.4106941413094418,1.2733366035893674,bootstrap_sampling
7.015955393603868,0.28368173641083133,-0.5471686234262708,-10.278776951247568,-6.014798158668588,-0.5106217761086889,1.2454646688809348,bootstrap_sampling
6.988646420905719,0.3970653859278197,-0.4011379707949963,-8.435029624163583,-5.512583388121205,-0.36193991884630705,0.9796532520603982,bootstrap_sampling
7.572260982888634,0.20810137243297538,-0.6817250555975872,-9.651028407987809,-5.5815513017299345,-0.4261230987015736,1.2362194775335027,bootstrap_sampling
6.822282112626155,1.3241299018575106,0.12193059302855029,-8.473437262293656,-5.938684164004365,-0.39385873342617117,1.2487620201274403,bootstrap_sampling
5.758457276551973,1.330780701311155,0.12410649419945619,-7.293009340007113,-5.211223029321273,-0.38501306060640417,1.0901520553244914,bootstrap_sampling
6.61279763645555,1.0410988170749893,0.017491953020261967,-8.384868505170449,-5.550230900858773,-0.43193095775587764,1.2368208526123183,bootstrap_sampling
6.7476157234369225,1.4713705941854056,0.1677220722782979,-9.172766206828031,-6.0903948720794325,-0.48964494734249797,1.3210223784586077,bootstrap_sampling
5.050518917642866,1.9240607394614677,0.28421877788712513,-8.315870154881175,-5.986120842379139,-0.5305498627099041,1.230751917475633,bootstrap_sampling
6.666562059424942,1.3447673885754143,0.12864716865459022,-7.3297260840193506,-5.082497006760482,-0.3588141760429373,1.1257760015041853,bootstrap_sampling
5.1054534597057595,0.7485894544139855,-0.12575629520459647,-7.787018725681696,-5.494182423414065,-0.4207461160336017,1.1509291703500146,bootstrap_sampling
5.624774232664628,1.4329377319999062,0.15622731863433148,-8.000038564412096,-5.964561197326924,-0.3943714306987509,1.16991635013623,bootstrap_sampling
6.488356887140155,0.8716007669763459,-0.05968239626257842,-9.18218791249722,-6.284410517456157,-0.4342294025907947,1.3461600936539462,bootstrap_sampling
5.114463376885767,0.6307795649870229,-0.20012238471080784,-7.669863447635119,-5.265338649299009,-0.422495174291619,1.2176983742363667,bootstrap_sampling
7.2476619655569765,1.955756467927022,0.2913147751856684,-8.189280870301205,-5.985674837091253,-0.35520515673340824,1.2728529508334958,bootstrap_sampling
7.153727370406516,1.669515975456399,0.22259057913723895,-7.524573489659084,-5.310396411747465,-0.3456910995307645,1.1626853369565495,bootstrap_sampling
6.173588431857772,1.2896661572876602,0.11047730346847158,-7.676110288722571,-5.352311804321154,-0.3986125444745525,1.240719176307465,bootstrap_sampling
6.766335247010806,1.0821142723392825,0.03427312511982738,-8.412384893454167,-5.627433091888203,-0.41786574022262,1.2391016247317133,bootstrap_sampling
5.135660607520292,0.6372058114324483,-0.1957202720084844,-8.224892901652211,-5.85342899418018,-0.41596856984687136,1.2016665771479467,bootstrap_sampling
6.575051885218302,0.5947335085120813,-0.22567759176484678,-8.546817718555166,-5.633399603893274,-0.40537764572159674,1.0990859083307,bootstrap_sampling
6.485695244289531,0.27811967726520836,-0.5557682832488138,-8.41211147546771,-5.247733113169604,-0.3939347815868288,1.09656747455546,bootstrap_sampling
6.387148516789683,0.5273871943144612,-0.27787041968116166,-8.866694180641161,-5.456160160300802,-0.48011279547987584,1.2379233859941579,bootstrap_sampling
5.703690071211623,0.7367693399254742,-0.13266845525723692,-8.860631030992423,-6.384616506878967,-0.4049397330411644,1.253981506040077,bootstrap_sampling
5.088628113486392,0.732718001047681,-0.135063138801319,-8.787134016950986,-6.416061216584888,-0.4326197019748861,1.2559461001281953,bootstrap_sampling
5.3545379567540845,1.847713836049892,0.2666347109058313,-7.250038154077804,-5.397167768610226,-0.40060531650860653,1.0958287706150607,bootstrap_sampling
6.473547926769195,1.5119536591995961,0.17953848040968542,-7.9884258982285345,-5.766124196806343,-0.37574422893519355,1.1702035815236087,bootstrap_sampling
7.7040157859197285,0.38655781121971655,-0.4127855464644408,-8.906014852842967,-4.956372338752005,-0.4495669081772036,1.1777833813000065,bootstrap_sampling
7.150011448011309,0.24178847756610106,-0.6165643992928418,-8.028468579403263,-4.93151193476082,-0.3272606520895813,1.2278348159357968,bootstrap_sampling
5.161901086561541,1.725337947010612,0.23687417427709306,-7.6030913079937745,-5.497238018635427,-0.4619914260094653,1.1774215377982564,bootstrap_sampling
6.391937979901576,0.6977322851060856,-0.15631118110710562,-7.584881201197584,-5.127880639029763,-0.35712371441967505,1.1150061512602392,bootstrap_sampling
7.669721311097264,1.908930722711471,0.2807901676340733,-8.81641413107549,-6.334292605036577,-0.365803497366592,1.152067952069899,bootstrap_sampling
6.142200728001326,0.7381586249071794,-0.13185030142983217,-8.372051559630851,-5.50253083937735,-0.4428303887237135,1.1343742307119022,bootstrap_sampling
5.2572387255244175,0.4710955021347264,-0.3268910422431797,-7.044708050561741,-4.4454866583604815,-0.4287629970667304,1.0557400336880391,bootstrap_sampling
6.831980787522488,1.4384956376010658,0.1579085491817444,-9.829594751700515,-6.351608584115145,-0.5380594157192355,1.254051311218781,bootstrap_sampling
6.304953066800145,1.8116873471072181,0.2580832512095248,-8.285892115322667,-6.438761947735099,-0.34074065168312373,1.1671569069814396,bootstrap_sampling
6.3020366160640915,1.4916769578206919,0.17367478116198112,-8.926376604310626,-6.153826884202683,-0.4730286013250584,1.2004842873168968,bootstrap_sampling
5.569141344098467,0.6077676734194728,-0.2162624033493672,-7.345658566565003,-4.483248712788372,-0.46643772400391725,1.2242176008352423,bootstrap_sampling
5.291042579491333,1.9871221618287598,0.2982245669474074,-7.377772863939553,-5.6525767120082895,-0.37966196650639716,0.9509997166581918,bootstrap_sampling
5.99062810927651,1.5919463850597788,0.2019284371046767,-7.104005858737737,-5.15650096260526,-0.36480684278846454,1.1782254849483245,bootstrap_sampling
5.043669718778068,1.480478297644656,0.17040204544213525,-8.0342343650416,-6.258824695674446,-0.3846053601892372,0.9648519128537352,bootstrap_sampling
7.177947295057287,1.9904653994898676,0.29895463259018595,-8.270015674512438,-5.9894087719019256,-0.36413101393218383,1.1142370365844236,bootstrap_sampling
6.406620634580339,1.4173854228721328,0.15148796193844466,-8.521849294909586,-6.1560439616331095,-0.3986125444745525,1.240719176307465,bootstrap_sampling
5.999443842226657,1.6377873229337105,0.21425750519417153,-8.660514862387085,-5.861547642358767,-0.5078395024375197,1.156493236889652,bootstrap_sampling
5.082535760758498,0.25904066595398256,-0.5866320520844938,-8.984845340197133,-5.852371330925424,-0.49285054606415457,1.0697395104161522,bootstrap_sampling
6.626692981425345,0.5389146890090606,-0.26847997882995545,-8.621159926585708,-5.830943652944965,-0.37526377494836183,1.1302833504745315,bootstrap_sampling
7.6245162432181335,1.3788115727347448,0.13950491990108838,-9.798878280344786,-6.861397727509035,-0.40537764572159674,1.0990859083307,bootstrap_sampling
6.522132906143454,0.7345964421072877,-0.13395117941696252,-9.218564863164461,-6.451328975240395,-0.3993997739089359,1.2116166540134863,bootstrap_sampling
6.033239982243676,1.6616715009796938,0.22054517142595637,-6.846593206755152,-4.790862326924511,-0.3829763451479131,1.1555787701970424,bootstrap_sampling
5.3628746681975565,1.1409729852475925,0.057275361774224584,-7.555563973720952,-5.392977363004535,-0.4146004999297723,1.0626542704160151,bootstrap_sampling
6.503362562651311,1.208608328217031,0.08228558253715966,-9.31172878059112,-6.489212359841593,-0.4489147378282041,1.178078541536344,bootstrap_sampling
6.703824104671911,1.1072293730432508,0.04423759841090645,-7.413032600027283,-5.336927125827813,-0.31649562851669444,1.03137491439373,bootstrap_sampling
6.076742424531104,1.7526134040454797,0.24368612886850582,-8.804497656097947,-6.000309166743351,-0.5078395024375197,1.156493236889652,bootstrap_sampling
5.266383959275515,1.6413570303958818,0.21520305970363537,-8.08004992857781,-5.7070012487266055,-0.5073873881833642,1.389609064240048,bootstrap_sampling
